dt,dt_iso,city_id,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,is_duplicate
1467442800,2016-07-02 07:00:00 +0000 UTC,2964574,283.91,283.71,284.15,1009,81,7,260,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467446400,2016-07-02 08:00:00 +0000 UTC,2964574,286.03,285.93,286.15,1009,71,9,260,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467450000,2016-07-02 09:00:00 +0000 UTC,2964574,287.09,287.04,287.15,1009,67,8,260,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467453600,2016-07-02 10:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1009,71,9,260,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467457200,2016-07-02 11:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1010,71,10,260,,,,,,,,,75,520,Rain,light intensity shower rain,09d,False
1467460800,2016-07-02 12:00:00 +0000 UTC,2964574,287.09,287.04,287.15,1010,71,8,250,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467464400,2016-07-02 13:00:00 +0000 UTC,2964574,287.47,286.15,288.71,1011,66,11,280,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467468000,2016-07-02 14:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1011,55,10,270,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467471600,2016-07-02 15:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1012,76,6,270,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467475200,2016-07-02 16:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1012,67,9,280,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467478800,2016-07-02 17:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1012,62,7,310,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467482400,2016-07-02 18:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1012,59,6,240,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467486000,2016-07-02 19:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1012,59,6,250,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467489600,2016-07-02 20:00:00 +0000 UTC,2964574,286.15,286.15,286.15,1013,76,5,260,,,,,,,,,40,520,Rain,light intensity shower rain,09d,False
1467493200,2016-07-02 21:00:00 +0000 UTC,2964574,285.15,285.15,285.15,1014,76,5,270,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467496800,2016-07-02 22:00:00 +0000 UTC,2964574,284.97,284.82,285.15,1014,76,5,250,,,,,,,,,75,521,Rain,proximity shower rain,09n,False
1467500400,2016-07-02 23:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1014,81,4,260,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1467504000,2016-07-03 00:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1014,81,3,240,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467507600,2016-07-03 01:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1015,81,4,250,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467511200,2016-07-03 02:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1015,87,3,230,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1467514800,2016-07-03 03:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1015,81,4,230,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467518400,2016-07-03 04:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1015,87,3,220,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467522000,2016-07-03 05:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1015,87,4,240,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467525600,2016-07-03 06:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1015,87,4,240,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467529200,2016-07-03 07:00:00 +0000 UTC,2964574,285.15,285.15,285.15,1016,81,4,240,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467532800,2016-07-03 08:00:00 +0000 UTC,2964574,286.15,286.15,286.15,1016,76,5,250,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467536400,2016-07-03 09:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1016,71,4,260,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467540000,2016-07-03 10:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1017,67,4,260,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467543600,2016-07-03 11:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1017,58,5,230,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467547200,2016-07-03 12:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1017,58,5,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467550800,2016-07-03 13:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1017,51,5,250,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467554400,2016-07-03 14:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1017,59,5,240,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467558000,2016-07-03 15:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1017,55,5,240,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467561600,2016-07-03 16:00:00 +0000 UTC,2964574,291.15,291.15,291.15,1017,52,5,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467565200,2016-07-03 17:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1017,55,4,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467568800,2016-07-03 18:00:00 +0000 UTC,2964574,291.15,291.15,291.15,1017,52,4,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467572400,2016-07-03 19:00:00 +0000 UTC,2964574,289.98,289.82,290.15,1018,59,5,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467576000,2016-07-03 20:00:00 +0000 UTC,2964574,288.91,288.71,289.15,1018,59,4,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467579600,2016-07-03 21:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1018,62,3,280,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467583200,2016-07-03 22:00:00 +0000 UTC,2964574,283.91,283.71,284.15,1018,76,3,280,,,,,,,,,20,801,Clouds,few clouds,02n,False
1467586800,2016-07-03 23:00:00 +0000 UTC,2964574,282.09,282.04,282.15,1018,81,2,280,,,,,,,,,20,801,Clouds,few clouds,02n,False
1467590400,2016-07-04 00:00:00 +0000 UTC,2964574,281.15,281.15,281.15,1018,87,1,220,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1467594000,2016-07-04 01:00:00 +0000 UTC,2964574,281.15,281.15,281.15,1018,87,2,240,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1467597600,2016-07-04 02:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1018,76,3,250,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1467601200,2016-07-04 03:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1017,76,2,260,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467604800,2016-07-04 04:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1017,76,1,200,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1467608400,2016-07-04 05:00:00 +0000 UTC,2964574,281.03,280.93,281.15,1016,87,3,278,,,,,,,,,20,801,Clouds,few clouds,02d,False
1467612000,2016-07-04 06:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1016,87,2,130,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
1467615600,2016-07-04 07:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1015,67,3,140,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
1467619200,2016-07-04 08:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1015,72,4,140,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467622800,2016-07-04 09:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1015,63,3,160,,,,,,,,,75,521,Rain,proximity shower rain,09d,False
1467626400,2016-07-04 10:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1014,72,6,150,,,,,,,,,75,521,Rain,proximity shower rain,09d,False
1467630000,2016-07-04 11:00:00 +0000 UTC,2964574,288.64,288.15,289.15,1013,77,7,140,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467633600,2016-07-04 12:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1012,82,5,140,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467637200,2016-07-04 13:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1012,77,5,180,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467640800,2016-07-04 14:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1010,64,7,200,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467644400,2016-07-04 15:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1010,64,6,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467648000,2016-07-04 16:00:00 +0000 UTC,2964574,291.15,291.15,291.15,1009,82,7,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467651600,2016-07-04 17:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1010,82,8,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467655200,2016-07-04 18:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1010,77,6,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467658800,2016-07-04 19:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1010,87,7,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467662400,2016-07-04 20:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1011,82,6,300,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467666000,2016-07-04 21:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1012,82,6,300,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467669600,2016-07-04 22:00:00 +0000 UTC,2964574,286.15,286.15,286.15,1014,82,6,300,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467673200,2016-07-04 23:00:00 +0000 UTC,2964574,285.15,285.15,285.15,1015,87,7,310,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467676800,2016-07-05 00:00:00 +0000 UTC,2964574,285.15,285.15,285.15,1016,81,6,310,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467680400,2016-07-05 01:00:00 +0000 UTC,2964574,283.92,283.71,284.15,1016,81,5,300,,,,,,,,,20,801,Clouds,few clouds,02n,False
1467684000,2016-07-05 02:00:00 +0000 UTC,2964574,282.09,282.04,282.15,1017,93,5,280,,,,,,,,,20,801,Clouds,few clouds,02n,False
1467687600,2016-07-05 03:00:00 +0000 UTC,2964574,282.09,282.04,282.15,1017,87,4,260,,,,,,,,,20,801,Clouds,few clouds,02n,False
1467691200,2016-07-05 04:00:00 +0000 UTC,2964574,282.09,282.04,282.15,1018,87,4,270,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467694800,2016-07-05 05:00:00 +0000 UTC,2964574,282.09,282.04,282.15,1018,93,5,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467698400,2016-07-05 06:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1018,93,4,270,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467702000,2016-07-05 07:00:00 +0000 UTC,2964574,283.92,283.71,284.15,1019,87,5,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467705600,2016-07-05 08:00:00 +0000 UTC,2964574,284.98,284.82,285.15,1020,81,5,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467709200,2016-07-05 09:00:00 +0000 UTC,2964574,286.03,285.93,286.15,1020,76,6,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467712800,2016-07-05 10:00:00 +0000 UTC,2964574,287.09,287.04,287.15,1020,71,6,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467716400,2016-07-05 11:00:00 +0000 UTC,2964574,287.09,287.04,287.15,1021,67,5,290,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467720000,2016-07-05 12:00:00 +0000 UTC,2964574,287.09,287.04,287.15,1021,62,5,300,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467723600,2016-07-05 13:00:00 +0000 UTC,2964574,288.45,288.15,288.71,1021,58,5,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467727200,2016-07-05 14:00:00 +0000 UTC,2964574,288.91,288.71,289.15,1021,59,5,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467730800,2016-07-05 15:00:00 +0000 UTC,2964574,288.92,288.71,289.15,1021,59,6,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467734400,2016-07-05 16:00:00 +0000 UTC,2964574,288.91,288.71,289.15,1021,59,4,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467738000,2016-07-05 17:00:00 +0000 UTC,2964574,288.92,288.71,289.15,1021,59,5,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467741600,2016-07-05 18:00:00 +0000 UTC,2964574,289.49,289.15,289.82,1021,59,4,250,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467745200,2016-07-05 19:00:00 +0000 UTC,2964574,288.92,288.71,289.15,1021,59,5,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467748800,2016-07-05 20:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1022,67,3,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467752400,2016-07-05 21:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1022,67,3,280,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467756000,2016-07-05 22:00:00 +0000 UTC,2964574,286.03,285.93,286.15,1022,76,2,280,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467759600,2016-07-05 23:00:00 +0000 UTC,2964574,283.92,283.71,284.15,1022,81,1,320,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1467763200,2016-07-06 00:00:00 +0000 UTC,2964574,283.91,283.71,284.15,1022,81,1,230,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467766800,2016-07-06 01:00:00 +0000 UTC,2964574,282.09,282.04,282.15,1022,87,0,360,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1467770400,2016-07-06 02:00:00 +0000 UTC,2964574,282.15,282.15,282.15,1022,93,2,164,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467774000,2016-07-06 03:00:00 +0000 UTC,2964574,283.15,283.15,283.15,1022,93,0,260,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467777600,2016-07-06 04:00:00 +0000 UTC,2964574,283.91,283.71,284.15,1021,93,0,360,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467781200,2016-07-06 05:00:00 +0000 UTC,2964574,284.15,284.15,284.15,1021,93,1,0,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467784800,2016-07-06 06:00:00 +0000 UTC,2964574,286.62,286.15,287.04,1021,82,1,180,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467788400,2016-07-06 07:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1021,71,1,0,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467792000,2016-07-06 08:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1021,67,2,150,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467795600,2016-07-06 09:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1021,67,2,110,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467799200,2016-07-06 10:00:00 +0000 UTC,2964574,289.97,289.82,290.15,1021,67,3,220,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467802800,2016-07-06 11:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1020,72,5,230,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467806400,2016-07-06 12:00:00 +0000 UTC,2964574,289.97,289.82,290.15,1020,72,4,220,,,,,,,,,75,500,Rain,light rain,10d,False
1467810000,2016-07-06 13:00:00 +0000 UTC,2964574,289.97,289.82,290.15,1020,67,5,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467813600,2016-07-06 14:00:00 +0000 UTC,2964574,291.03,290.93,291.15,1019,68,6,220,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467817200,2016-07-06 15:00:00 +0000 UTC,2964574,291.03,290.93,291.15,1019,68,4,200,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467820800,2016-07-06 16:00:00 +0000 UTC,2964574,291.15,291.15,291.15,1018,72,5,220,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467824400,2016-07-06 17:00:00 +0000 UTC,2964574,291.15,291.15,291.15,1018,68,5,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467828000,2016-07-06 18:00:00 +0000 UTC,2964574,291.15,291.15,291.15,1017,68,7,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467831600,2016-07-06 19:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1017,72,7,200,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467835200,2016-07-06 20:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1016,72,7,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467838800,2016-07-06 21:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1016,77,7,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467842400,2016-07-06 22:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1016,72,7,210,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467846000,2016-07-06 23:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1016,77,7,210,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467849600,2016-07-07 00:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1016,82,8,220,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n,False
1467853200,2016-07-07 01:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1016,82,7,220,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n,False
1467856800,2016-07-07 02:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1016,93,5,230,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n,False
1467860400,2016-07-07 03:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1015,93,5,240,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n,False
1467864000,2016-07-07 04:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1016,93,5,240,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n,False
1467867600,2016-07-07 05:00:00 +0000 UTC,2964574,286.15,286.15,286.15,1016,87,4,290,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467871200,2016-07-07 06:00:00 +0000 UTC,2964574,286.15,286.15,286.15,1016,87,3,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467874800,2016-07-07 07:00:00 +0000 UTC,2964574,286.15,286.15,286.15,1016,87,3,250,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467878400,2016-07-07 08:00:00 +0000 UTC,2964574,286.15,286.15,286.15,1016,87,4,250,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467882000,2016-07-07 09:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1016,82,4,220,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467885600,2016-07-07 10:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1016,77,5,230,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467889200,2016-07-07 11:00:00 +0000 UTC,2964574,288.92,288.71,289.15,1016,72,6,220,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467892800,2016-07-07 12:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1016,72,5,240,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467896400,2016-07-07 13:00:00 +0000 UTC,2964574,291.15,291.15,291.15,1015,63,4,240,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467900000,2016-07-07 14:00:00 +0000 UTC,2964574,292.15,292.15,292.15,1015,63,3,200,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467903600,2016-07-07 15:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1014,64,4,140,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467907200,2016-07-07 16:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1014,64,4,130,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467910800,2016-07-07 17:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1013,64,4,120,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467914400,2016-07-07 18:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1013,64,3,110,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467918000,2016-07-07 19:00:00 +0000 UTC,2964574,292.15,292.15,292.15,1012,72,2,120,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467921600,2016-07-07 20:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1011,64,2,150,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467925200,2016-07-07 21:00:00 +0000 UTC,2964574,292.15,292.15,292.15,1011,72,3,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467928800,2016-07-07 22:00:00 +0000 UTC,2964574,291.15,291.15,291.15,1011,77,5,210,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467932400,2016-07-07 23:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1011,77,5,220,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467936000,2016-07-08 00:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1010,82,7,240,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467939600,2016-07-08 01:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1010,87,6,240,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467943200,2016-07-08 02:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1010,87,4,230,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467946800,2016-07-08 03:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1010,82,6,240,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1467950400,2016-07-08 04:00:00 +0000 UTC,2964574,287.09,287.04,287.15,1009,82,7,240,,,,,,,,,40,802,Clouds,scattered clouds,03n,False
1467954000,2016-07-08 05:00:00 +0000 UTC,2964574,287.15,287.15,287.15,1009,82,8,250,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467957600,2016-07-08 06:00:00 +0000 UTC,2964574,287.09,287.04,287.15,1010,82,8,250,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467961200,2016-07-08 07:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1010,77,9,260,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467964800,2016-07-08 08:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1011,72,8,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467968400,2016-07-08 09:00:00 +0000 UTC,2964574,288.15,288.15,288.15,1012,77,9,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467972000,2016-07-08 10:00:00 +0000 UTC,2964574,289.97,289.82,290.15,1012,63,9,260,,,,,,,,,40,802,Clouds,scattered clouds,03d,False
1467975600,2016-07-08 11:00:00 +0000 UTC,2964574,288.91,288.71,289.15,1013,67,9,260,,,,,,,,,75,300,Drizzle,light intensity drizzle,09d,False
1467979200,2016-07-08 12:00:00 +0000 UTC,2964574,291.15,291.15,291.15,1013,63,9,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467982800,2016-07-08 13:00:00 +0000 UTC,2964574,292.09,292.04,292.15,1014,59,9,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467986400,2016-07-08 14:00:00 +0000 UTC,2964574,292.58,292.04,293.15,1014,52,9,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467990000,2016-07-08 15:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1014,56,7,280,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467993600,2016-07-08 16:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1014,56,7,270,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1467997200,2016-07-08 17:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1015,56,7,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468000800,2016-07-08 18:00:00 +0000 UTC,2964574,293.15,293.15,293.15,1015,60,5,260,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468004400,2016-07-08 19:00:00 +0000 UTC,2964574,292.09,292.04,292.15,1015,63,5,240,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468008000,2016-07-08 20:00:00 +0000 UTC,2964574,290.45,289.82,291.15,1014,68,5,220,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468011600,2016-07-08 21:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1015,82,3,220,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468015200,2016-07-08 22:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1015,77,4,200,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468018800,2016-07-08 23:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1014,82,5,210,,,,,,,,,75,500,Rain,light rain,10n,False
1468022400,2016-07-09 00:00:00 +0000 UTC,2964574,289.15,289.15,289.15,1014,82,5,200,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468026000,2016-07-09 01:00:00 +0000 UTC,2964574,288.92,288.71,289.15,1013,82,5,210,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468029600,2016-07-09 02:00:00 +0000 UTC,2964574,289.97,289.82,290.15,1013,82,5,220,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468033200,2016-07-09 03:00:00 +0000 UTC,2964574,289.97,289.82,290.15,1012,82,4,210,,,,,,,,,90,804,Clouds,overcast clouds,04n,False
1468036800,2016-07-09 04:00:00 +0000 UTC,2964574,290.15,290.15,290.15,1012,82,4,210,,,,,,,,,75,803,Clouds,broken clouds,04n,False
1468040400,2016-07-09 05:00:00 +0000 UTC,2964574,289.4,288.71,290.15,1012,82,5,220,,,,,,,,,75,500,Rain,light rain,10d,False
1468044000,2016-07-09 06:00:00 +0000 UTC,2964574,288.91,288.71,289.15,1011,87,2,210,,,,,,,,,90,500,Rain,light rain,10d,False
1468047600,2016-07-09 07:00:00 +0000 UTC,2964574,288.91,288.71,289.15,1010,87,3,170,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468051200,2016-07-09 08:00:00 +0000 UTC,2964574,289.5,289.15,289.82,1009,93,3,140,,,,,,,,,75,500,Rain,light rain,10d,False
1468054800,2016-07-09 09:00:00 +0000 UTC,2964574,288.91,288.71,289.15,1010,93,5,170,,,,,,,,,75,500,Rain,light rain,10d,False
1468058400,2016-07-09 10:00:00 +0000 UTC,2964574,290.56,290.15,290.93,1008,93,3,120,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468062000,2016-07-09 11:00:00 +0000 UTC,2964574,292.09,292.04,292.15,1007,88,5,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468065600,2016-07-09 12:00:00 +0000 UTC,2964574,292.15,292.15,292.15,1007,82,9,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
1468069200,2016-07-09 13:00:00 +0000 UTC,2964574,292.15,292.15,292.15,1007,82,7,210,,,,,,,,,75,803,Clouds,broken clouds,04d,False
